User,Accident [Y/N],Year,Folder Name,Video Name,Link,Video Length [sec],Pre collission [sec],Collission [sec],Post collission [sec],"Light conditions [Sunny, Cloudy, Rainy, Showy, Night]","Text on Video [NO, Upper Right corner, Upper Left Corner, Lower Right Corner, Lower Left Corner]",Camera Location (if shown),Day of accident (if shown),Time of collission (if shown),"Type of Accident [Rear ended, With object, T-bone, Other]",Camera Moved [Y/N],Camera Move Time [sec],Other Comments
Nelson Abreu,N,2017,20171107 CR I-380 Crash on Ramp,CRTV28--2017_11_07_03_28_34-2017_11_07_05_58_33.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665556904746,8995,,,,Night,Upper Left Corner,West US 30 @ J St SW,,,,N,,
Nelson Abreu,N,2017,20171108 DM I-35 Car Fire,DMTV53--2017_11_08_15_15_47-2017_11_08_16_40_51.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557012023,5100,,,,Sunny,Upper Left Corner,North I-35 NB Overpass @ Corporate Woods,,,,Y,458,There is car on fire but the video does not show when the incident occurs
Nelson Abreu,N,2017,20171108 DM I-35 Car Fire,DMTV37--2017_11_08_15_14_49-2017_11_08_15_15_37.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553136449,46,,,,Sunny,Upper Left Corner,North I-35 SB @ Corp Woods,,,,N,,
Nelson Abreu,N,2017,20171105 IC I-80 at Coral Ridge Crash,ICTV04--2017_11_05_09_48_24-2017_11_05_10_48_22.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665559939348,3595,,,,Cloudy in the morning,Upper Left Corner,West I-80 @ Coral Ridge,,,,Y,1411,The video does not show when the incident occurs
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV49--2017_10_15_01_59_38-2017_10_15_04_01_34 (Grand)(5).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553807359,7313,,,,Night,Upper Left Corner,South I-35 SB @ Grand,,,,Y,93,The video does not show when the incident occurs
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV55--2017_10_15_01_55_52-2017_10_15_01_56_34 (Ashworth)(3).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665551969082,39,,,,Night,Upper Left Corner,South I-35 SB Overpass @ Ashworth,,,,N,,
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV51--2017_10_15_01_55_51-2017_10_15_01_56_17 (University)(2).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665556832602,25,,,,Night,Upper Left Corner,South I-35 SB Overpass Center @,,,,N,,
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV50--2017_10_15_01_56_03-2017_10_15_01_57_53 (Mills)(4).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557357462,108,,,,Night,Upper Left Corner,North I-35 NB Overpass Center @ Mills Civic,,,,N,,
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV19--2017_10_15_01_39_29-2017_10_15_01_59_27.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665554262719,1194,,,,Night,Upper Left Corner,North I-35/80 SB @ Hickman Rd,,,,N,,
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV42--2017_10_15_01_49_57-2017_10_15_01_56_21 (Douglas).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665558104948,381,,,,Night,Upper Left Corner,South I-35/80 NB Overpass @ Douglas,,,,N,,
Nelson Abreu,N,2017,20171015 DM I-35 Wrong Way Crash,DMTV19--2017_10_15_01_55_06-2017_10_15_01_56_00 (Hickman) (1).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553179761,51,,,,Night,Upper Left Corner,South I-35/80 SB @ Hickman Rd,,,,N,,
Nelson Abreu,Y,2017,20171027 AM I-35 NB to US 30 WB ramp Crash,AMTV06--2017_10_27_07_53_36-2017_10_27_08_58_35.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552902682,3897,281,283,286,Morning,Upper Left Corner,South I-35 SB @ US 30,"10,27,2017",7:54:53,Car hit the back of the front car,N,,
Nelson Abreu,Y,2017,20171027 AM I-35 NB to US 30 WB ramp Crash,AMTV07--2017_10_27_07_58_16-2017_10_27_08_03_32.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557625766,312,0,4,10,Morning,Upper Left Corner,South I-35 NB @ US 30,"10,27,2017",7:54:34,Car hit the back of the front car,N,,
Nelson Abreu,Y,2017,20171027 AM I-35 NB to US 30 WB ramp Crash,AMTV07--2017_10_27_07_53_33-2017_10_27_08_58_31.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557009673,3894,283,287,290,Morning,Upper Left Corner,South I-35 NB @ US 30,"10,27,2017",7:54:34,Car hit the back of the front car,N,,
Nelson Abreu,Y,2017,20171027 AM I-35 NB to US 30 WB ramp Crash,AMTV06--2017_10_27_07_57_40-2017_10_27_08_04_43.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557099983,420,37,39,42,Morning,Upper Left Corner,South I-35 SB @ US 30,"10,27,2017",7:54:34,Car hit the back of the front car,N,,
Nelson Abreu,N,2017,20171031 DM I-35 Car Semi Crash,DMTV24--2017_10_31_08_33_24-2017_10_31_08_53_22.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665554991710,1195,,,,Sunny/Morning,Upper Left Corner,West I-35/80 @ E 14th,,,,Y,1195,
Nelson Abreu,N,2017,20171018 IC I380 Crash closed 1 Lane,ICTV14--2017_10_18_07_56_32-2017_10_18_09_26_30.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557722985,5393,,,,Sunny,Upper Left Corner,South I-380 @ Penn St,,,,Y,767,
Nelson Abreu,Y,2017,20171018 IC I380 Crash closed 1 Lane,CBTV39--2018_01_11_11_40_16-2018_01_11_11_41_30.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553737787,73,14,16,26,Snow,Upper Left Corner,East I-80 @ Minden I/C,"1,11,2018",11:40:33,Truck lost control and hit vehicule from left corner,N,,
Nelson Abreu,N,2017,20171019 CR I-380 Wrong Way Driver Crash near Collins Rd,CRTV17--2017_10_18_23_55_36-2017_10_18_23_56_38 (Point of Entry BlairsFerry SB).mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552608200,60,,,,Night,Upper Left Corner,North I-380 @ Collins Rd-North,,,,N,,
Nelson Abreu,N,2017,20171019 CR I-380 Wrong Way Driver Crash near Collins Rd,CRTV16--2017_10_18_23_56_39-2017_10_19_00_03_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552837300,418,,,,Night,Upper Left Corner,North I-380 @ Collins Rd-South,,,,N,,
Nelson Abreu,Y,2017,20171019 CR I-380 Wrong Way Driver Crash near Collins Rd,CRTV15--2017_10_18_23_56_41-2017_10_19_00_07_29.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557704682,646,17,20,27,Night,Upper Left Corner,North I-380 @ 42nd St,"10,18,2017",23:53:51,Car lose control,N,,
Nelson Abreu,N,2017,20171012 CR I-380 Crash near Exit13,CRTV03--2017_10_12_17_27_42-2017_10_12_19_57_40.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553745729,8995,,,,Sunny,Upper Left Corner,North I-380 @ 76th Ave,,,,Y,1742,
Nelson Abreu,N,2017,20171012 CR I-380 Crash near Exit13,CRTV01--2017_10_12_17_27_33-2017_10_12_19_57_31.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552603075,8994,,,,Sunny,Upper Left Corner,South I-380 @ Rest Area,,,,Y,2065,
Nelson Abreu,Y,2017,20171015 D2 US 218-18 Veh Crash,D2TV06 Floyd S_10-15-2017_5-59-55 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665555321747,1857,415,418,423,Day Light,Upper Left Corner,North US218@IA27 - South,"10,15,2017",18:06:50,Right Side Crash in intersection,N,,
Nelson Abreu,Y,2017,20171015 D2 US 218-18 Veh Crash,Crash Only (Short Clip).mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665557321126,35,24,26,,Day Light,Upper Left Corner,North US218@IA27 - South,"10,15,2017",18:06:47,Right Side Crash in intersection,N,,
Nelson Abreu,N,2017,20171014 DM West Mix Semi Crash,DMTV51--2017_10_14_09_25_16-2017_10_14_11_13_09.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665555627342,6468,,,,Rainy,Upper Left Corner,I-35/80 SB Overpass Center @ University,,,,Y,2988,
Nelson Abreu,N,2017,20171014 DM West Mix Semi Crash,DMTV19--2017_10_14_10_21_49-2017_10_14_11_12_19.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553321130,3026,,,,Rainy,Upper Left Corner,I-35/80 SB @ Hickman Rd,,,,Y,309,
Nelson Abreu,N,2017,20171007 DM I-80 accident of a motorhome and car traveling EB in construction zone,IWZ3112--2017_10_07_15_57_40-2017_10_07_16_57_38.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553694499,3596,,,,Day Light,Upper Left Corner,E I-80/35,,,,Y,1787,
Nelson Abreu,N,2017,20170928 CB I-29-80 TIM Crash debrief,CBTV53--2017_09_28_15_46_40-2017_09_28_17_16_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665555855798,5298,,,,Sunny,Upper Left Corner,East US 275 @ I-29,,,,N,,
Nelson Abreu,N,2017,20170928 CB I-29-80 TIM Crash debrief,CBTV05--2017_09_28_15_47_50-2017_09_28_17_17_48.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665547977323,5397,,,,Sunny,Upper Left Corner,I-29/80 @ Lake Manawa,,,,Y,1171,
Nelson Abreu,N,2017,20170928 CB I-29-80 TIM Crash debrief,CBTV02--2017_09_28_15_46_40-2017_09_28_17_16_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665554681239,5396,,,,Sunny,Upper Left Corner,East I-80/I-29 Interchange Ramp,,,,Y,2605,
Nelson Abreu,N,2017,20170928 CB I-29-80 TIM Crash debrief,CBTV06--2017_09_28_15_46_39-2017_09_28_17_16_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553532474,5398,,,,Sunny,Upper Left Corner,North I-80 @ East I-29,,,,Y,1367,
Nelson Abreu,N,2017,20170928 CB I-29-80 TIM Crash debrief,CBTV51--2017_09_28_15_46_38-2017_09_28_17_16_36.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665556391414,5396,,,,Sunny,Upper Left Corner,West I-29/80 @ EB 24th St Exit Ramp,,,,Y,3383,
Nelson Abreu,N,2017,20171011 IC I-380 Crash at Exit 4,ICTV15--2017_10_11_07_36_41-2017_10_11_07_51_39.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552245080,897,,,,Day Light,Upper Left Corner,North I-380 @ Swan Lake,,,,N,,
Nelson Abreu,N,2017,20171011 IC I-380 Crash at Exit 4,ICTV14--2017_10_11_07_25_21-2017_10_11_07_56_11.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552209980,1848,,,,Day Ligth/Evening,Upper Left Corner,South I-380 @ Penn St,,,,Y,1136,
Nelson Abreu,N,2017,20171004 DM I-235 Semi Crash,DMTV71--2017_10_04_00_57_38-2017_10_04_01_32_36.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665550773799,2096,,,,Night,Upper Left Corner,East I-235 EB @ E University Ave,,,,N,,
Nelson Abreu,Y,2017,20171004 DM I-235 Semi Crash,DMTV04--2017_10_04_01_07_23-2017_10_04_01_30_37.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665551524952,1390,65,68,,Night,Upper Left Corner,East I-235 EB @ E 21 st,"10,04,2017",1:08:32,Truck crash with right side wall,Y,524,
Nelson Abreu,N,2017,20171002 DM I-80 NE Mixmaster Veh Crash,DMTV01--2017_10_02_06_40_34-2017_10_02_07_10_32.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665551524952,1794,,,,Night,Upper Left Corner,South I-35/80 SW @ NE Mixmaster,,,,Y,998,
Nelson Abreu,N,2017,20170929 DM I-35 Accident red car and Blue pickup,DMTV61--2017_09_29_10_55_26-2017_09_29_11_15_25.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552681434,1195,,,,Sunny,,,,,,N,,
Nelson Abreu,N,2017,20170918 I-80 Semi Crash & queuing traffic,QCTV17--2017_09_18_07_09_03-2017_09_18_11_09_07.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665555795346,12600,,,,Day Light,Upper Left Corner,West I-80 @ Nortwest Blvd,,,,Y,898,
Nelson Abreu,N,2017,20170918 I-80 Semi Crash & queuing traffic,QCTV16--2017_09_18_07_08_43-2017_09_18_11_08_47.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552123720,12600,,,,Day Light,Upper Left Corner,West I-80 @ I-280,,,,Y,1817,
Nelson Abreu,N,2017,20170909 CR Wrong Way Driver & WZ Crash,CRTV34--2017_09_09_01_26_15-2017_09_09_03_40_30.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665533587730,8052,,,,Night,Upper Left Corner,West US 30 @ IA 13,,,,Y,1105,
Nelson Abreu,N,2017,20170909 CR Wrong Way Driver & WZ Crash,CRTV33--2017_09_09_01_25_22-2017_09_09_01_26_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665524366934,36,,,,Night,Upper Left Corner,West US 30 @ E of Jappa Rd,,,,N,,
Nelson Abreu,N,2017,"20170909 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV33--2017_09_08_19_56_01-2017_09_09_05_56_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665555513020,12600,,,,Evening and NIght,Upper Left Corner,West US 30 @ E of Jappa RD,,,,N,,
Nelson Abreu,N,2017,"20170910 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV34--2017_09_08_19_56_02-2017_09_09_05_56_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552261095,12600,,,,Night,Upper Left Corner,West US 30 @ IA 13,,,,Y,20913,
Nelson Abreu,N,2017,"20170911 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV32--2017_09_08_19_55_59-2017_09_09_05_55_58.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665550550668,12600,,,,Night,Upper Left Corner,West US 30 @ Honey Grove Rd,,,,N,,
Nelson Abreu,N,2017,"20170912 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV31--2017_09_08_19_56_00-2017_09_09_05_56_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665538536327,35991,,,,Night,Upper Left Corner,West US 30 @ Ivanhoe Rd SW,,,,N,,
Nelson Abreu,N,2017,"20170913 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV30--2017_09_08_19_56_00-2017_09_09_05_55_59.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665538345864,35989,,,,Evening and NIght,Upper Left Corner,West US 30 @ C St SW,,,,N,,
Nelson Abreu,N,2017,"20170914 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV29--2017_09_08_19_56_00-2017_09_09_05_55_59.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665533171963,35989,,,,Night,Upper Left Corner,East US 30 @ Kirkwood Blvd SW,,,,Y,35825,
Nelson Abreu,N,2017,"20170915 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV28--2017_09_08_19_56_00-2017_09_09_05_55_59.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665530369431,35988,,,,Night,Upper Left Corner,East US 30 @ J St SW,,,,N,,
Nelson Abreu,N,2017,"20170916 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV04--2017_09_08_19_55_54-2017_09_09_05_55_53.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665540254123,12600,,,,Night,Upper Left Corner,South I-380 @ US 30-South,,,,N,,
Nelson Abreu,N,2017,"20170917 CR Wrong Way Driver & WZ Crash \ CRTV04-05, CRTV28-34 2000-0600 9-8 to 9-9",CRTV05--2017_09_08_19_55_51-2017_09_09_05_55_50.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665529302768,12600,,,,Night,Upper Left Corner,South I-380 @ US 30-North,,,,N,,
Angel,Y,2017,20170927 DM I-80-35 5 Car crash,DMTV24--2017_09_27_07_29_18-2017_09_27_07_49_16.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665551012840,1197,360,362,367,Day Light,Upper Left Corner,West  I35/80 @ 14th,"9,27,2017",7:35:02,Car hit the back of the front car,Y,129,
Angel,N,2017,20170928 DM I-80-35 5 Car crash,DMTV23--2017_09_27_07_29_03-2017_09_27_07_49_01.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665554713231,1194,,,,Day Light,Upper Left Corner,West  I35/80 @ 2nd Ave,"9,28,2017",7:41:09,,Y,717,
Nelson Abreu,N,2017,20170923 DM I-235 Car Accident,DMTV15--2017_09_23_12_15_28-2017_09_23_13_05_27.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665552752023,2994,,,,Sunny,Upper Left Corner,West I-235 EB Overpass Center @ 63rd St,,,,Y,728,"There is an incident, but camera is too far to see it clearly."
Nelson Abreu,N,2017,20170921 DM I-235 Veh Crash,DMTV16--2017_09_21_07_03_44-2017_09_21_07_23_42.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553887215,1196,,,,Sunny,Upper Left Corner,West I-235 WB @ 22nd St,,,,N,,
Nelson Abreu,Y,2017,20170921 CR I-380 Workzone Crash,CRTV07--2017_09_21_07_11_24-2017_09_21_07_59_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553758436,2852,18,20,25,Evening,Upper Left Corner,North I-380 @ Wilson Ave SW,"9,21,2017",7:09:43,Car crashed the left side of the road,Y,275,Accident in the top left of the screen
Nelson Abreu,N,2017,20170920 I-235 Work Zone Crash,DMTV07--2017_09_20_20_37_16-2017_09_20_21_04_53.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665549293529,1655,,,,Night,Upper Left Corner,East I-235 EB Overpass Center @ 2nd Ave,,,,Y,759,
Nelson Abreu,N,2017,20170919 D5 US61 IWZ no crash found,IWZ3195_9-19-2017_5-12-00 AM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665553079983,172,,,,Night,Upper Left Corner,E US-61,,,,N,,
Nelson Abreu,N,2017,20170919 D5 US61 IWZ no crash found,IWZ3146_9-19-2017_5-04-59 AM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665548570682,183,,,,Night,Upper Left Corner,S US-61,,,,N,,
Nelson Abreu,N,2017,20170918 CR I-380 Work zone Crash,CRTV07--2017_09_18_05_56_12-2017_09_18_06_56_10.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665540960067,3593,,,,Night,Upper Left Corner,North I-380 @ Wislon Ave SW,,,,N,,"There is an incident, but camera is too far to see it clearly."
Nelson Abreu,N,2017,20170911 IC I-80 Crash,ICTV08--2017_09_11_09_21_02-2017_09_11_10_31_00.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665539735712,7195,,,,Sunny,Upper Left Corner,West I-80 @ Hwy 1,,,,Y,1808,
Nelson Abreu,N,2017,20170912 IC I-80 Crash,ICTV24--2017_09_11_09_24_30-2017_09_11_10_06_08.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665549831455,2494,,,,Sunny,Upper Left Corner,West I-80 @ Prairie Du Chien,,,,Y,979,
Nelson Abreu,N,2017,20170913 IC I-80 Crash,ICTV07--2017_09_11_09_21_01-2017_09_11_10_30_59.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665540265979,4195,,,,Sunny,Upper Left Corner,East I-80 @ Dubuque St,,,,Y,1154,
Nelson Abreu,N,2017,20170918 D5 US61 IWZ Crash,IWZ3195_9-18-2017_6-39-24 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665549929221,438,,,,Sunny,Upper Left Corner,W US-61,,,,Y,7,
Nelson Abreu,N,2017,20170919 D5 US61 IWZ Crash,IWZ3195_9-18-2017_6-27-36 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665548647061,629,,,,Sunny,Upper Left Corner,E US-61,,,,Y,100,
Nelson Abreu,N,2017,20170919 D5 US61 IWZ Crash,IWZ3191_9-18-2017_6-27-36 PM.asf,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665540533567,629,,,,Sunny,Upper Left Corner,W US-61,,,,Y,8,
Nelson Abreu,N,2017,20170915 CR I-380 Work Zone Crash,CRTV07--2017_09_15_20_39_04-2017_09_15_20_49_06.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665548018728,598,,,,Night,Upper Left Corner,North I-380 @ Wilson Ave SW,,,,Y,49,Two cars stopped in the right side but the camera did not record the incident.
Nelson Abreu,Y,2017,20170908 I-235 Motor vehicle accident,DMTV16--2017_09_08_06_55_51-2017_09_08_07_35_49.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665526431587,2395,980,982,985,Sunny,Upper Left Corner,West I-235 WB @ 22nd St,"9,08,2017",7:12:14,Van crash with right side of vehicle.,N,,
Nelson Abreu,N,2017,20170908 I-235 Motor vehicle accident,DMTV16--2017_09_08_07_33_28-2017_09_08_08_17_29.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665532677253,2639,,,,Sunny,Upper Left Corner,South I-235 WB @ 22nd St,,,,N,,The car accident was recorded in previous video.
Nelson Abreu,N,2017,20170908 DM I-235 Veh accident,DMTV11--2017_09_08_06_35_49-2017_09_08_07_35_48.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665529273177,3595,,,,Evening,Upper Left Corner,West I-235 E8 @ 28th St,,,,N,,
Nelson Abreu,N,2017,20170908 DM I-235 Veh accident,DMTV12--2017_09_08_06_55_50-2017_09_08_07_25_48.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665531606329,1794,,,,Evening,Upper Left Corner,West I-235 E8 @ 31 St,,,,N,,
Nelson Abreu,N,2017,20170908 DM I-235 Veh accident,DMTV10--2017_09_08_06_55_50-2017_09_08_07_25_48.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665532842478,1797,,,,Evening,Upper Left Corner,West I-235 WB @ MLK,,,,N,,
Nelson Abreu,N,2017,20170906 Ames I-35 Work Zone Crash,AMTV04--2017_09_06_15_32_07-2017_09_06_16_20_43.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665525948713,2912,,,,Sunny,Upper Left Corner,North I-35 NB @ MM 108,,,,Y,846,
Nelson Abreu,N,2017,20170906 Ames I-35 Work Zone Crash,IWZ3159--2017_09_06_15_29_06-2017_09_06_15_30_32.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665529322320,83,,,,Sunny,Upper Left Corner,North I-35,,,,N,,
Nelson Abreu,Y,2017,20170907 CR I-380 North Work Zone Crash,CRTV07--2017_09_07_16_38_46-2017_09_07_17_39_33.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665529480920,3645,95,97,,Sunny,Upper Left Corner,North I-380 @ Wilson Ave SW,"9,07,2017",16:38:54,Truck lost control and slide to right hiting a lamp.,Y,275,
Nelson Abreu,N,2017,20170907 CR I-380 North Work Zone Crash,CRTV08--2017_09_07_16_42_40-2017_09_07_17_00_06.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665528631747,1044,,,,Sunny,Upper Left Corner,North I-380 @ Diagonal Dr SW,,,,Y,40,
Nelson Abreu,N,2017,20170905 SC I-29 Veh Crash,SCTV09--2017_09_05_12_52_47-2017_09_05_13_22_46.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665528719705,1796,,,,Sunny,Upper Left Corner,I29 @ Floyd,,,,N,,
Nelson Abreu,N,2017,20170905 I-235 Work Zone Crash (Left Shoulder),DMTV07--2017_09_05_18_57_21-2017_09_05_19_10_42.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665526332446,801,,,,Sunny,Upper Left Corner,West I-235 EB Overpass Center @ 2nd Ave,,,,Y,130,
Nelson Abreu,N,2017,20170830-02 NW I-80 Semi Crash,NWTV11--2017_08_30_16_40_27-2017_08_30_20_40_26.mov,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/665531439590,3561,,,,Sunny,Upper Left Corner,East I-80 WB @ DMS70,,,,Y,496,
